case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,algorithm,path_found,path_cost,path_cost_gap,optimal,expanded_nodes,unet_call_count,unet_scored_node_count,cache_hit_count,cache_hit_rate,cached_region_count,patch_extraction_seconds,cache_lookup_seconds,unet_inference_seconds,full_map_inference_seconds,astar_search_seconds,total_runtime_seconds
size100_bottleneck_seed120460806,100,bottleneck,120460806,0.3,39386de3b39ce8f09757460c179046dfd723f8fdcb201c0f06115de701c4c002,"2,54","77,53",78,manhattan_astar,True,78,0,True,257,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0004063340020366013,0.0004063340020366013
size100_bottleneck_seed120460807,100,bottleneck,120460807,0.4,86af52a8080a699f569d40248acde6763a10c5e35b2ad6835365d89839058808,"29,53","76,22",124,manhattan_astar,True,124,0,True,2404,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0034725419973256066,0.0034725419973256066
size100_bottleneck_seed120460808,100,bottleneck,120460808,0.1,f4ef3bbc1c884edb4565f7b4b51366ae386b889969b0cb2bd7406810c57bb0c5,"5,44","84,86",145,manhattan_astar,True,145,0,True,2027,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.002934959004051052,0.002934959004051052
size100_bottleneck_seed120460809,100,bottleneck,120460809,0.2,beddadc6c5788233aa1dd3e8497907ee449ed923f0ded35760b24e1ddcb55acb,"52,48","96,82",116,manhattan_astar,True,116,0,True,3147,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005127208001795225,0.005127208001795225
size100_bottleneck_seed120460810,100,bottleneck,120460810,0.3,b5b62988df72f3daa154956e35fb64f9b26b3fb21160f0680e208eadba16abde,"49,62","75,83",47,manhattan_astar,True,47,0,True,578,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0008630829979665577,0.0008630829979665577
size100_bottleneck_seed120460811,100,bottleneck,120460811,0.4,df1125734130c3ded01a2f2e7079229fe948cc27a7d470b36d0e4ada8b1fc1bf,"71,41","0,42",74,manhattan_astar,True,74,0,True,205,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0003333750064484775,0.0003333750064484775
size100_bottleneck_seed120460812,100,bottleneck,120460812,0.1,828ef06e3e6220a630d9b94207b870faf5ed8f489cf7d9c3d3d38fc3e8be1f1f,"64,94","44,64",50,manhattan_astar,True,50,0,True,645,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0011909169988939539,0.0011909169988939539
size100_bottleneck_seed120460813,100,bottleneck,120460813,0.2,dc9fcc57a09755912dba73738c926724e8298bb9b4a6b4f164f670ffce7358a3,"25,1","47,47",68,manhattan_astar,True,68,0,True,1038,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0015583330095978454,0.0015583330095978454
size100_bottleneck_seed120460814,100,bottleneck,120460814,0.3,7ef678367fd32d2027152d4e4561ff1da8e90739ab1bc1091f8eedef0418aa03,"20,6","63,41",78,manhattan_astar,True,78,0,True,1392,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0021232500002952293,0.0021232500002952293
size100_bottleneck_seed120460815,100,bottleneck,120460815,0.4,9130c2436cef86c1ad7d3349467410a1d1c69cb9187ab947a24bc662cd0d1da2,"53,21","6,68",184,manhattan_astar,True,184,0,True,5743,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.008442667007329874,0.008442667007329874
size100_bottleneck_seed120460816,100,bottleneck,120460816,0.1,4fdde4c1e942991558408d1a4061ac130db605eec4ee6834b2d398995508ea1e,"31,67","48,7",119,manhattan_astar,True,119,0,True,3462,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005311665998306125,0.005311665998306125
size100_bottleneck_seed120460817,100,bottleneck,120460817,0.2,c004686065f9cdde653697083afd6ed1b6ca951cbc70a721a38ccd03499c3441,"75,10","53,94",106,manhattan_astar,True,106,0,True,1372,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.002067583001917228,0.002067583001917228
size100_bottleneck_seed120460818,100,bottleneck,120460818,0.3,07fd9349093056aee35db90589885d95e41ef5d316458cda2a11c467a04aabe3,"80,78","44,80",38,manhattan_astar,True,38,0,True,106,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00017595800454728305,0.00017595800454728305
size100_bottleneck_seed120460819,100,bottleneck,120460819,0.4,b8be3f87593b24bf62fbff8cb0047b626835147bd07bcb65630cb3533f324b24,"66,69","33,64",38,manhattan_astar,True,38,0,True,150,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00022770900977775455,0.00022770900977775455
size100_bottleneck_seed120460820,100,bottleneck,120460820,0.1,23da8095060bef4d976102fb514cf1c5293da78477eeb9499e9316d2e7073096,"68,70","85,87",34,manhattan_astar,True,34,0,True,317,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0004853330028709024,0.0004853330028709024
size100_bottleneck_seed120460821,100,bottleneck,120460821,0.2,2a458e846e12d64ba354bb1f09645867f10d270e656588c5da65a21eccd17959,"67,74","87,66",28,manhattan_astar,True,28,0,True,187,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0002800410002237186,0.0002800410002237186
size100_bottleneck_seed120460822,100,bottleneck,120460822,0.3,13143333dde868e5c9110f07b75897241453c1d8b049e79fee37a0ac90304d62,"13,38","65,48",62,manhattan_astar,True,62,0,True,399,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005806249973829836,0.0005806249973829836
size100_bottleneck_seed120460823,100,bottleneck,120460823,0.4,4c0ad0cb60085882a14c08f8d665d68686ba24ad4a2e4acace582cd596bae269,"35,85","95,6",147,manhattan_astar,True,147,0,True,2853,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.004271750003681518,0.004271750003681518
size100_bottleneck_seed120460824,100,bottleneck,120460824,0.1,2010d32cba2693e84d03cb054c41c587f5cc92d70a138d93d90e27158ab2be94,"30,41","69,92",90,manhattan_astar,True,90,0,True,447,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.000687708001350984,0.000687708001350984
size100_bottleneck_seed120460825,100,bottleneck,120460825,0.2,b2e2dfd69981d795d77f4b2d86a39486649513c2567de5475c2d996ae10bbcf8,"44,32","6,14",56,manhattan_astar,True,56,0,True,710,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0010684160079108551,0.0010684160079108551
size100_bottleneck_seed120460826,100,bottleneck,120460826,0.3,4dfff52b86d8e773dd605c7561acd2fefd6c617a265fcba37bdef0cda5774249,"72,99","60,30",135,manhattan_astar,True,135,0,True,3805,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0053061660000821576,0.0053061660000821576
size100_bottleneck_seed120460827,100,bottleneck,120460827,0.4,21e72384161589e8542337c611ba24e8c97af025eb10af2454d24aeb77f52079,"57,98","79,95",25,manhattan_astar,True,25,0,True,78,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00012358299863990396,0.00012358299863990396
size100_large_block_seed120560728,100,large_block,120560728,0.1,bbda56e7efe988c4d13bd7121b2d4ad33da16e60e0de162805c2993a767b7542,"80,3","30,20",67,manhattan_astar,True,67,0,True,918,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.001412417012033984,0.001412417012033984
size100_large_block_seed120560729,100,large_block,120560729,0.2,9a63578206bed4340aee332521204417045076c5b0c4e514101100e5032e7ed0,"51,50","54,77",30,manhattan_astar,True,30,0,True,98,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0001455409947084263,0.0001455409947084263
size100_large_block_seed120560730,100,large_block,120560730,0.3,8b253b137a5859c563b26531bc8e202b46d616376f9f2dc165b68df2da59e88c,"69,2","41,21",47,manhattan_astar,True,47,0,True,580,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0009204160014633089,0.0009204160014633089
size100_large_block_seed120560731,100,large_block,120560731,0.4,1c1ff6cc27c322f727d8d4c137d7469941bd819a21f8bab39f85419480a66146,"14,84","10,37",51,manhattan_astar,True,51,0,True,240,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0003691669990075752,0.0003691669990075752
size100_large_block_seed120560732,100,large_block,120560732,0.1,288f87bdddbafbcb33254a023e75ac97c27fb874f95162df26aed47413dafc2e,"96,93","53,51",85,manhattan_astar,True,85,0,True,1752,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.002773832995444536,0.002773832995444536
size100_large_block_seed120560733,100,large_block,120560733,0.2,c2362cee93011b4bdd953b7a213fc0d78ef966f5beb8a0215dc0d26fbf991f4f,"67,42","98,53",42,manhattan_astar,True,42,0,True,344,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005428750009741634,0.0005428750009741634
size100_large_block_seed120560734,100,large_block,120560734,0.3,049dad62e09fdbb37a4d52bf00d30a8a1280e855243135eb7f08c6ea6cffd1c4,"75,3","92,21",35,manhattan_astar,True,35,0,True,342,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005328330007614568,0.0005328330007614568
size100_large_block_seed120560735,100,large_block,120560735,0.4,f3795181dc2eb816707af2d6bc89232cd70447f8dd5cdc54342cfd88fdaa9fe0,"22,68","1,5",84,manhattan_astar,True,84,0,True,388,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.000571165990550071,0.000571165990550071
size100_large_block_seed120560736,100,large_block,120560736,0.1,7072ba68b0d4b0473027c415413825e4ef57d6c0a0f5ded6bb35d123025a7d22,"3,61","53,80",69,manhattan_astar,True,69,0,True,1020,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0016016250010579824,0.0016016250010579824
size100_large_block_seed120560737,100,large_block,120560737,0.2,935fc8d6b9039a03a2f73d4e3ba2194b2f19c374e0f0323670e8193b8cc77c03,"25,24","39,89",79,manhattan_astar,True,79,0,True,682,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0010440839978400618,0.0010440839978400618
size100_large_block_seed120560738,100,large_block,120560738,0.3,507b90f9c1c0982fd17307254a7a46fd6fee05ba2419ae0b0b7e9f3a181afa05,"58,81","37,24",78,manhattan_astar,True,78,0,True,1149,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.001700999986496754,0.001700999986496754
size100_large_block_seed120560739,100,large_block,120560739,0.4,67262f1329e6be2b3c033647dec3dfa01059cdaca237c3d1280649975e3148dd,"51,14","16,34",55,manhattan_astar,True,55,0,True,756,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0011222920002182946,0.0011222920002182946
size100_large_block_seed120560740,100,large_block,120560740,0.1,93f569f9aecd41acac0e6290235ec73247780d0fac0c965ad09c5d1c3ad53277,"82,45","69,19",39,manhattan_astar,True,39,0,True,378,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005636249989038333,0.0005636249989038333
size100_large_block_seed120560741,100,large_block,120560741,0.2,464435a3b16b666ec5559490f5c0a25af3eaf29c011b94640df0b017fb9f70cc,"77,37","12,21",81,manhattan_astar,True,81,0,True,693,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0010394169948995113,0.0010394169948995113
size100_large_block_seed120560742,100,large_block,120560742,0.3,a01045b608a05638a2c704d145b32070cf8b012c88e44cba5db41dfa0c5fcf2f,"41,42","32,57",24,manhattan_astar,True,24,0,True,160,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00023700000019744039,0.00023700000019744039
size100_large_block_seed120560743,100,large_block,120560743,0.4,bbd0915cc7cd8e72f35cf3880fcdb24768d3eb32ff030f5a7c17628abbe1bbe0,"74,59","79,2",62,manhattan_astar,True,62,0,True,348,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005262089980533347,0.0005262089980533347
size100_large_block_seed120560744,100,large_block,120560744,0.1,78d7cd5a29c513158f8229056e1173117a53833b1544e1919a5931a481d97bab,"63,31","66,87",59,manhattan_astar,True,59,0,True,228,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0003779170074267313,0.0003779170074267313
size100_large_block_seed120560745,100,large_block,120560745,0.2,1368162494022675a451e4a557d3ed84bb3c509b58160a590341f9404cc3b879,"21,61","39,23",56,manhattan_astar,True,56,0,True,741,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.001237750009750016,0.001237750009750016
size100_large_block_seed120560746,100,large_block,120560746,0.3,e453921c9fef5e3256eed24e1ec4436bc2b1b9ce3c42e01401d7b3eeedbfa82b,"76,87","40,50",97,manhattan_astar,True,97,0,True,2681,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.004095667012734339,0.004095667012734339
size100_large_block_seed120560747,100,large_block,120560747,0.4,ed970e623c39547ca88b8fdc9710667a849e85f136b8b561acd95ac278060e74,"40,62","50,10",62,manhattan_astar,True,62,0,True,359,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0006112909904913977,0.0006112909904913977
size100_large_block_seed120560748,100,large_block,120560748,0.1,345505519ed5ace5e9d0731bc79d41703f1ce2599522aec32dcb4aab53dc8d1f,"24,97","26,37",62,manhattan_astar,True,62,0,True,183,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00031354099337477237,0.00031354099337477237
size100_large_block_seed120560749,100,large_block,120560749,0.2,75c41977c90986d43906eb991ba1dbe316b65a049281d26ee2dc944d9af405c5,"12,58","26,39",33,manhattan_astar,True,33,0,True,240,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0003581670025596395,0.0003581670025596395
size100_large_block_seed120560750,100,large_block,120560750,0.3,4f44b07f957c07f85cb108cb4c42ccba5d524675993f42460cb8d74a0ce45345,"34,5","11,78",116,manhattan_astar,True,116,0,True,2513,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.003708125004777685,0.003708125004777685
size100_large_block_seed120560751,100,large_block,120560751,0.4,d6bfa528047e73a9a3bef38f82d7b9cdb33187bb8e3e4d88ab8109837a619f07,"3,45","80,67",131,manhattan_astar,True,131,0,True,3014,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00450495800760109,0.00450495800760109
size100_large_block_seed120560752,100,large_block,120560752,0.1,a3e2eb729f017f1d9d559bf7b9304a502123a336764bc2a5e3487a4b114cbbf7,"70,91","13,84",64,manhattan_astar,True,64,0,True,464,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0007218749960884452,0.0007218749960884452
size100_large_block_seed120560753,100,large_block,120560753,0.2,0e5b814abc417ba29a1491e69be361c8a954196ba29e4ccc7559a6417e839163,"98,24","66,96",104,manhattan_astar,True,104,0,True,2409,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.003707625000970438,0.003707625000970438
size100_large_block_seed120560754,100,large_block,120560754,0.3,6d0c8fdde6358b97b4501954cf817ee95a5616cdb0324b7f144b32bf526c3975,"57,98","26,16",113,manhattan_astar,True,113,0,True,1444,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0021341250103432685,0.0021341250103432685
size100_large_block_seed120560755,100,large_block,120560755,0.4,b6f5c6c2f3bb786d5f3edcc688a747e648abbd9f4853c2d95cf22597c8a0b62d,"97,97","32,96",70,manhattan_astar,True,70,0,True,353,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005249170062597841,0.0005249170062597841
size100_large_block_seed120560756,100,large_block,120560756,0.1,35a14d2e8fc9577664e774890110da333a40087c4bf7fa40e917c6570c895a8a,"22,21","82,60",99,manhattan_astar,True,99,0,True,2041,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0032075829949462786,0.0032075829949462786
size100_large_block_seed120560757,100,large_block,120560757,0.2,406874418c53ae82c7234ac21c495d937171521a767293ea79c27283465546e9,"47,24","67,71",67,manhattan_astar,True,67,0,True,787,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0012268330028746277,0.0012268330028746277
size100_large_block_seed120560758,100,large_block,120560758,0.3,fc5bd25cae84eaa320669f65472bc97baf37b15b814022f5514215fb9838a0a3,"29,36","44,16",35,manhattan_astar,True,35,0,True,336,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005265829968266189,0.0005265829968266189
size100_large_block_seed120560759,100,large_block,120560759,0.4,9da30e4af9dd6d67321ec344af7bee4c553ef6c2b5a6a82b146a76b91057ffa1,"86,35","48,47",50,manhattan_astar,True,50,0,True,495,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0007302919984795153,0.0007302919984795153
size100_large_block_seed120560760,100,large_block,120560760,0.1,54ad3efc4ca4c3aaf9d513dc398e66ce59b4f3d200f20156adfc27439cd89e00,"84,1","44,43",82,manhattan_astar,True,82,0,True,1763,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.002825582996592857,0.002825582996592857
size100_large_block_seed120560761,100,large_block,120560761,0.2,a6cc4997c1590228d035235461e8a912d68b85666d322940ef93dd1dff01ea1e,"42,14","86,65",95,manhattan_astar,True,95,0,True,2340,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0035692500096047297,0.0035692500096047297
size100_large_block_seed120560762,100,large_block,120560762,0.3,1bbef7afacb53cb1df071ee53d31f4a281f333c3b2771dfaf5ff8865cd9ad543,"84,40","69,48",23,manhattan_astar,True,23,0,True,144,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00022829198860563338,0.00022829198860563338
size100_large_block_seed120560763,100,large_block,120560763,0.4,7340ab2097cdb81787fd163313c8e03916c5f29353ef19a1dfc6f3859ec17be0,"81,95","17,87",72,manhattan_astar,True,72,0,True,579,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0008827499987091869,0.0008827499987091869
size100_large_block_seed120560764,100,large_block,120560764,0.1,beed2e1a2a073556ee77728b2a9db3ce01603f62b6c68ef3c129c7424f68b896,"81,0","9,88",160,manhattan_astar,True,160,0,True,5839,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.008850208003423177,0.008850208003423177
size100_large_block_seed120560765,100,large_block,120560765,0.2,a0aa775290aa838218edef83e72dcbb5881f4b5213be19d88c0c874916a01887,"90,80","17,70",93,manhattan_astar,True,93,0,True,974,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.001450541996746324,0.001450541996746324
size100_large_block_seed120560766,100,large_block,120560766,0.3,c7d793fa0729d5c5594acdddac315e3c4650894b890919c285f19821c9f84833,"86,87","97,65",33,manhattan_astar,True,33,0,True,246,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00036099999852012843,0.00036099999852012843
size100_large_block_seed120560767,100,large_block,120560767,0.4,7ebfe38c50aa613d0c6024bfb2d49a2a14b4beafc323068de76924dfc4d2c280,"58,21","99,97",117,manhattan_astar,True,117,0,True,3234,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005066290992544964,0.005066290992544964
size100_large_block_seed120560768,100,large_block,120560768,0.1,216d782b3364110247f988db44b43479a42926c3cca70758c0a79903a414a937,"7,49","83,12",113,manhattan_astar,True,113,0,True,2266,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.003475958001217805,0.003475958001217805
size100_large_block_seed120560769,100,large_block,120560769,0.2,e803d7bd26c39ddc8fdb7f66f2b8a401d4d8e8c6703866acab31c1024ab6620b,"48,17","7,12",46,manhattan_astar,True,46,0,True,252,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0003873329987982288,0.0003873329987982288
size100_large_block_seed120560770,100,large_block,120560770,0.3,6b91a7ad1dbc4ee84114e7a9cb5b9a79697366798ffd56c430ac015c4f56b3bb,"13,82","21,12",78,manhattan_astar,True,78,0,True,639,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0010021250054705888,0.0010021250054705888
size100_large_block_seed120560771,100,large_block,120560771,0.4,8def99b1c3e1922415626fb61177dde43e219726f969562b57b3c25677a381d5,"21,42","4,43",18,manhattan_astar,True,18,0,True,36,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.358299287967384e-05,6.358299287967384e-05
size100_large_block_seed120560772,100,large_block,120560772,0.1,10360d6c39b4a69455cba2b91c90cb15fc88970f2fc0e18ab6764bcfc89fc358,"87,86","7,66",100,manhattan_astar,True,100,0,True,1701,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0026663339958759025,0.0026663339958759025
size100_large_block_seed120560773,100,large_block,120560773,0.2,fdd65d5d0c7e21ed3ef6ee8cc4d33a865e1d1a57798c289c589fe53a67716942,"7,97","19,61",48,manhattan_astar,True,48,0,True,481,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0007828329980839044,0.0007828329980839044
size100_large_block_seed120560774,100,large_block,120560774,0.3,ed3794f72b3df6095f1daafeeddfb5a05d8882182d566c6da519dca677c1523e,"63,1","63,27",26,manhattan_astar,True,26,0,True,27,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.904199497308582e-05,5.904199497308582e-05
size100_large_block_seed120560775,100,large_block,120560775,0.4,42fbd0371060a2cbbeb20af9306a6a2626184299e87ace8cba28665cf83598b6,"88,58","7,52",157,manhattan_astar,True,157,0,True,3626,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005347667000023648,0.005347667000023648
size100_large_block_seed120560776,100,large_block,120560776,0.1,abc48b4193669a4ef388b6ea394a01d18298bb02d206a2e631c716eda633e243,"23,48","50,86",65,manhattan_astar,True,65,0,True,1092,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0017581660067662597,0.0017581660067662597
size100_large_block_seed120560777,100,large_block,120560777,0.2,8f8f0d11418f1028efd8bf7e2ed6f5c72066791ce9dfdba6ddc0d2710cff02fa,"31,82","70,75",46,manhattan_astar,True,46,0,True,320,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0005546250031329691,0.0005546250031329691
size100_large_block_seed120560778,100,large_block,120560778,0.3,0ad85ebd9014e1298b26e7fc2a8a567ed1de5f5bb15f81a92481b98596d470ad,"71,46","97,49",29,manhattan_astar,True,29,0,True,108,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0001838329917518422,0.0001838329917518422
size100_large_block_seed120560779,100,large_block,120560779,0.4,622c4d07a9d2179648fcc5832d7becd64f10b29887df3d8b5b8a6825c3d055e0,"72,68","4,35",101,manhattan_astar,True,101,0,True,2008,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0030075410031713545,0.0030075410031713545
size100_large_block_seed120560780,100,large_block,120560780,0.1,c9a656c2be420c4909e3d5ba23ba807c036ad6eb902aa02f1c67423e8b733ef8,"54,11","5,8",52,manhattan_astar,True,52,0,True,200,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00033562499447725713,0.00033562499447725713
size100_large_block_seed120560781,100,large_block,120560781,0.2,8632a2bffa813aa920a279579aba95b630bad74306a93838596fb5c48ed25fd1,"2,68","86,87",103,manhattan_astar,True,103,0,True,665,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0010350409866077825,0.0010350409866077825
size100_large_block_seed120560782,100,large_block,120560782,0.3,c3ac5306c4c07b56a5eb0a11393d45a9b4074dd2cf558b8981c95abd1b5d6db3,"85,41","71,67",40,manhattan_astar,True,40,0,True,180,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00025912499404512346,0.00025912499404512346
size100_large_block_seed120560783,100,large_block,120560783,0.4,9d0a89df1b76ac053302a3d4833ba530dcb053d78baf82ab72a1448762ea5559,"0,50","2,69",21,manhattan_astar,True,21,0,True,60,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.408399637322873e-05,9.408399637322873e-05
size100_large_block_seed120560784,100,large_block,120560784,0.1,58b275528b69b7d31f51a6a6996a56d32c15c30891f8e5561492886acd92fb88,"59,22","47,86",76,manhattan_astar,True,76,0,True,845,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00130975000502076,0.00130975000502076
size100_large_block_seed120560785,100,large_block,120560785,0.2,e5fe94b6fde6ef2c642a65db541b14ecc2f48ebef52a8164e98bfaa0216cb50d,"97,28","4,71",136,manhattan_astar,True,136,0,True,3536,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005642249991069548,0.005642249991069548
size100_large_block_seed120560786,100,large_block,120560786,0.3,696e271c33d3ce8392f695b6fd067920da4373e35be98321a554479c6cbb27a5,"9,81","29,10",91,manhattan_astar,True,91,0,True,1512,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0023114999930839986,0.0023114999930839986
size100_large_block_seed120560787,100,large_block,120560787,0.4,61ea44e7b4eb6acdb68420e5492473cf4657c8c58324d0709a1f6b338e3b2e27,"87,40","59,21",91,manhattan_astar,True,91,0,True,1321,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0018178749887738377,0.0018178749887738377
size100_large_block_seed120560788,100,large_block,120560788,0.1,94620c6c2dbef109ae1bd8541b2c5e1740a61b31d827bff6ca866b54e6fd21b7,"7,86","70,2",147,manhattan_astar,True,147,0,True,5416,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00844654199318029,0.00844654199318029
size100_large_block_seed120560789,100,large_block,120560789,0.2,35fd007aaacf1970e7d0d7efa2a8a94c253581e96652aeee465981b3e7c32f30,"24,80","75,70",61,manhattan_astar,True,61,0,True,572,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0008682500047143549,0.0008682500047143549
size100_large_block_seed120560790,100,large_block,120560790,0.3,aa781d44819edd87158480ec44d5d20cbf71be627508bfd8c061bc310c2ac5fb,"19,93","40,35",79,manhattan_astar,True,79,0,True,885,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0014047500008018687,0.0014047500008018687
size100_large_block_seed120560791,100,large_block,120560791,0.4,af255fecb5f0822eb61d2636b4911469041dbcc3e744df81ea252f8a1e596fc3,"80,44","24,20",80,manhattan_astar,True,80,0,True,921,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0013587909925263375,0.0013587909925263375
size100_large_block_seed120560792,100,large_block,120560792,0.1,b0457f1654bf8f0c36dfe3d3300503593d1d24ba532e9e7b9b69d832d780ca82,"42,50","79,20",67,manhattan_astar,True,67,0,True,1088,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0016581250092713162,0.0016581250092713162
size100_large_block_seed120560793,100,large_block,120560793,0.2,60d645c17b94aef8310b1675c3ef8901ee58d5bfcc6a784259c4f7692b07aafe,"41,63","88,73",57,manhattan_astar,True,57,0,True,528,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.000792124992585741,0.000792124992585741
size100_large_block_seed120560794,100,large_block,120560794,0.3,c353515b5bc3db3c9d6a9711d93cbaa24b64392ad7a9ef08a4040bbec548ab22,"92,96","52,5",131,manhattan_astar,True,131,0,True,2526,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0037113330035936087,0.0037113330035936087
size100_large_block_seed120560795,100,large_block,120560795,0.4,92ace414056112f46c36797e77f9db4cf876efd1d0a7e2f6104a525aacfcd35f,"58,60","53,7",60,manhattan_astar,True,60,0,True,197,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00031841700547374785,0.00031841700547374785
size100_large_block_seed120560796,100,large_block,120560796,0.1,ef5357f1e0c9883ee2ba796a587c519ef54ff7c4c9bc96d575e716c1f4bd7822,"32,97","71,66",70,manhattan_astar,True,70,0,True,1260,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0019073340081376955,0.0019073340081376955
size100_large_block_seed120560797,100,large_block,120560797,0.2,4fe44147985c86c103e6b67c5396cf0f2e06ad781bd11eaebde10050eb731851,"71,17","16,36",74,manhattan_astar,True,74,0,True,1120,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0017362920043524355,0.0017362920043524355
size100_large_block_seed120560798,100,large_block,120560798,0.3,5309f06d460b031018a085f6fa707e8e015ba0edc3e1f76403b77f974264e28e,"44,38","88,38",44,manhattan_astar,True,44,0,True,45,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.245799446944147e-05,9.245799446944147e-05
